Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36085016901,14000US36085016901,"Census Tract 169.01, Richmond County, New York","Census Tract 169.01, Richmond County, New York",ny,140,0,ACSSF,7297,36,85,16901,3199,1641,1558,2.86,71331
36085017005,14000US36085017005,"Census Tract 170.05, Richmond County, New York","Census Tract 170.05, Richmond County, New York",ny,140,0,ACSSF,7298,36,85,17005,5082,2363,2719,2.97,101489
36085017007,14000US36085017007,"Census Tract 170.07, Richmond County, New York","Census Tract 170.07, Richmond County, New York",ny,140,0,ACSSF,7299,36,85,17007,5564,2986,2578,3.12,84091
36085017008,14000US36085017008,"Census Tract 170.08, Richmond County, New York","Census Tract 170.08, Richmond County, New York",ny,140,0,ACSSF,7300,36,85,17008,7720,3631,4089,3.03,78750
36085017009,14000US36085017009,"Census Tract 170.09, Richmond County, New York","Census Tract 170.09, Richmond County, New York",ny,140,0,ACSSF,7301,36,85,17009,4525,2445,2080,2.85,104393
36085017010,14000US36085017010,"Census Tract 170.10, Richmond County, New York","Census Tract 170.10, Richmond County, New York",ny,140,0,ACSSF,7302,36,85,17010,8886,4215,4671,2.83,78736
36085017011,14000US36085017011,"Census Tract 170.11, Richmond County, New York","Census Tract 170.11, Richmond County, New York",ny,140,0,ACSSF,7303,36,85,17011,4547,1932,2615,2.62,87301
36085017012,14000US36085017012,"Census Tract 170.12, Richmond County, New York","Census Tract 170.12, Richmond County, New York",ny,140,0,ACSSF,7304,36,85,17012,4526,2130,2396,2.7,91131
36085017300,14000US36085017300,"Census Tract 173, Richmond County, New York","Census Tract 173, Richmond County, New York",ny,140,0,ACSSF,7305,36,85,17300,2599,1109,1490,2.63,33947
36085017600,14000US36085017600,"Census Tract 176, Richmond County, New York","Census Tract 176, Richmond County, New York",ny,140,0,ACSSF,7306,36,85,17600,4729,2328,2401,2.92,111339
36085017700,14000US36085017700,"Census Tract 177, Richmond County, New York","Census Tract 177, Richmond County, New York",ny,140,0,ACSSF,7307,36,85,17700,6293,3102,3191,2.81,102292
36085018100,14000US36085018100,"Census Tract 181, Richmond County, New York","Census Tract 181, Richmond County, New York",ny,140,0,ACSSF,7308,36,85,18100,3038,1347,1691,2.57,118000
